"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL323603";"";"None";"420.60";"0";"4.94";"2e";"CN1CCC[C@@H]1Cc1c[nH]c2ccc(C3=CCN(C(=O)NC4CCCCC4)CC3)cc12";"Ki";"'='";"14.0";"nM";"7.85";"";"";"UO_0000065";"18.67";"0.35";"2.91";"15.29";"0";"CHEMBL616534";"Binding affinity towards cloned human 5-hydroxytryptamine 1B receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136277";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2003";"None";""
"CHEMBL3609142";"";"None";"485.62";"1";"6.72";"5e";"CCCCCCOc1c(OC)cc2c3c1-c1cc4c(cc1CC3N(C)CC2c1ccccc1)OCO4";"Ki";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL3610527";"Displacement of [3H]GR125743 from 5HT1B receptor (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3608284";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2015";"None";""
"CHEMBL203013";"";"None";"273.38";"0";"1.73";"18";"C[C@@H]1CNC[C@H]2Cc3ccc(COCC4CC4)nc3N21";"Ki";"'>'";"720.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL861251";"Binding affinity to 5HT1B receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139653";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";""
"CHEMBL94612";"";"None";"483.59";"1";"5.04";"24a";"O=C1NCCN1CCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(-c4cccnc4)cc23)CC1";"Ki";"'='";"14.0";"nM";"7.85";"";"";"UO_0000065";"16.24";"0.30";"2.81";"14.71";"0";"CHEMBL616962";"Ability to displace [3H]5-CT (1.5 nM) from HeLa cells of human 5-hydroxytryptamine 1B receptor";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HeLa";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145103";"1";"Scientific Literature";"J Med Chem";"2003";"CHEMBL3308376";""
"CHEMBL82488";"";"None";"420.48";"0";"4.46";"12";"NC(=O)c1ccc2c(c1)CCOC2CCN1CC=C(c2coc3cc(F)ccc23)CC1";"Ki";"'='";"155.0";"nM";"6.81";"";"";"UO_0000065";"16.19";"0.30";"2.35";"9.91";"0";"CHEMBL616528";"Binding affinity towards human 5-hydroxytryptamine 1B receptor in L-M(tk-) cells using [3H]GR-125743 as radioligand";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137925";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"None";""
"CHEMBL129661";"";"None";"242.32";"0";"2.26";"7-methoxy -1-naphthylpiperazine";"COc1ccc2ccc(N3CCNCC3)cc2c1";"Ki";"'='";"2.0";"nM";"8.70";"";"";"UO_0000065";"35.90";"0.66";"6.44";"35.51";"0";"CHEMBL616431";"Receptor binding affinity for cloned human 5-hydroxytryptamine 1B receptor in Cos-7 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"COS-7";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1130252";"1";"Scientific Literature";"J Med Chem";"1997";"CHEMBL3307648";""
"CHEMBL399704";"";"None";"494.46";"0";"3.74";"2";"COc1cc2c(cc1N1C[C@@H](C)N(C)[C@@H](C)C1)N(S(=O)(=O)c1cccc(Br)c1)CC2";"Ki";"'='";"1995.26";"nM";"5.70";"";"";"UO_0000065";"11.53";"0.26";"1.96";"10.74";"0";"CHEMBL941947";"Binding affinity at 5HT1B receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140573";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";""
"CHEMBL304767";"";"None";"360.50";"0";"4.79";"7g";"CCCN(CCc1ccccc1)C1CCc2ccc3[nH]cc(C=O)c3c2C1";"Ki";"'='";"56.0";"nM";"7.25";"";"";"UO_0000065";"20.12";"0.37";"2.46";"20.09";"0";"CHEMBL616870";"In vitro binding affinity against cloned mammalian 5-hydroxytryptamine 1D receptor beta expressed in CHO cells, by using [3H]5-HT as radioligand";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1128739";"1";"Scientific Literature";"J Med Chem";"1995";"CHEMBL3308072";""
"CHEMBL326667";"";"None";"288.43";"0";"4.41";"9";"CCCCCCCCOc1ccc2[nH]cc(CCN)c2c1";"Ki";"'='";"3.0";"nM";"8.52";"";"";"UO_0000065";"29.55";"0.55";"4.11";"16.70";"0";"CHEMBL617320";"Displacement of [3H]-5-HT from human 5-hydroxytryptamine 1D receptor beta";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1129297";"1";"Scientific Literature";"J Med Chem";"1996";"None";""
"CHEMBL442974";"";"None";"434.52";"0";"3.60";"14";"Cn1nc(C2=CCN(CCC3OCCc4cc(C(N)=O)ccc43)CC2)c2ccc(F)cc21";"Ki";"'>'";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL616528";"Binding affinity towards human 5-hydroxytryptamine 1B receptor in L-M(tk-) cells using [3H]GR-125743 as radioligand";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137925";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"None";""
"CHEMBL2113061";"";"None";"400.53";"0";"4.22";"11";"Cc1ccc2c(OCCN3CCN(Cc4ccc5[nH]ccc5c4)CC3)cccc2n1";"Ki";"'='";"158.49";"nM";"6.80";"";"";"UO_0000065";"16.98";"0.31";"2.58";"15.32";"0";"CHEMBL839747";"Displacement of [3H]5-HT from human 5-hydroxytryptamine 1B receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139504";"1";"Scientific Literature";"J Med Chem";"2005";"CHEMBL3308072";""
"CHEMBL191980";"";"None";"430.38";"1";"5.05";"8";"Cc1ccc2c(OCCN3CCN(Cc4ccc(Cl)c(Cl)c4)CC3)cccc2n1";"Ki";"'='";"1995.26";"nM";"5.70";"";"";"UO_0000065";"13.24";"0.27";"0.65";"19.93";"0";"CHEMBL839747";"Displacement of [3H]5-HT from human 5-hydroxytryptamine 1B receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139504";"1";"Scientific Literature";"J Med Chem";"2005";"CHEMBL3308072";""
"CHEMBL71474";"";"None";"313.42";"0";"4.16";"22";"CCCN(CCC)C1CCc2cc(F)c3[nH]cc(C#N)c3c2C1";"Ki";"'='";"121.0";"nM";"6.92";"";"";"UO_0000065";"22.07";"0.41";"2.76";"16.15";"0";"CHEMBL616868";"Binding affinity against 5-hydroxytryptamine 1D receptor beta expressed in CHO-K1 cells, using [3H]5-HT as the radioligand.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1128401";"1";"Scientific Literature";"J Med Chem";"1995";"CHEMBL3307512";""
"CHEMBL370852";"";"None";"406.92";"0";"3.84";"11";"CN1CCN(c2nccc3cc4c(cc23)N(C(=O)c2ccc(Cl)cc2)CC4)CC1";"Ki";"'='";"0.3162";"nM";"9.50";"";"";"UO_0000065";"23.35";"0.45";"5.66";"23.94";"0";"CHEMBL883691";"Mean binding affinity towards 5-hydroxytryptamine 1B receptor using [3H]5-HT or [3H]-8-OH-DPAT as the radioligand";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142743";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";""
"CHEMBL159278";"";"None";"460.65";"0";"4.78";"2q";"COc1ccc(C(=S)NN2CC=C(c3ccc4[nH]cc(CCN5CCCC5)c4c3)CC2)cc1";"Ki";"'='";"58.0";"nM";"7.24";"";"";"UO_0000065";"15.71";"0.30";"2.46";"16.62";"0";"CHEMBL616531";"Binding affinity was evaluated at the cloned human 5-hydroxytryptamine 1B receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148271";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"None";""
"CHEMBL107511";"";"None";"188.27";"0";"2.23";"18";"CCc1ccc2[nH]cc(CCN)c2c1";"Ki";"'='";"7.8";"nM";"8.11";"";"";"UO_0000065";"43.07";"0.79";"5.88";"19.39";"0";"CHEMBL617320";"Displacement of [3H]-5-HT from human 5-hydroxytryptamine 1D receptor beta";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1129297";"1";"Scientific Literature";"J Med Chem";"1996";"None";""
"CHEMBL304984";"";"None";"296.41";"0";"3.74";"7c";"C=CCN(CCC)C1CCc2ccc3[nH]cc(C=O)c3c2C1";"Ki";"'='";"49.0";"nM";"7.31";"";"";"UO_0000065";"24.66";"0.45";"3.57";"20.25";"0";"CHEMBL616870";"In vitro binding affinity against cloned mammalian 5-hydroxytryptamine 1D receptor beta expressed in CHO cells, by using [3H]5-HT as radioligand";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1128739";"1";"Scientific Literature";"J Med Chem";"1995";"CHEMBL3308072";""
"CHEMBL196907";"";"None";"461.60";"0";"2.21";"39";"CN1CCc2c(sc3ncn(CCN4CCN(c5ncnc6ccccc56)CC4)c(=O)c23)C1";"Ki";"'='";"319.6";"nM";"6.50";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL859777";"Inhibitory activity against human recombinant 5HT1B receptor co-expressed with G-protein chimera Gqo5 in HEK293 cells by FLIPR";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141234";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"CHEMBL3307715";""
"CHEMBL198463";"";"None";"460.61";"0";"2.82";"34";"CN1CCc2c(sc3ncn(CCN4CCN(c5ccnc6ccccc56)CC4)c(=O)c23)C1";"Ki";"'='";"9.7";"nM";"8.01";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL859777";"Inhibitory activity against human recombinant 5HT1B receptor co-expressed with G-protein chimera Gqo5 in HEK293 cells by FLIPR";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141234";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"CHEMBL3307715";""
"CHEMBL196958";"";"None";"467.64";"0";"3.06";"17";"CC(C)Oc1ccccc1N1CCN(CCn2cnc3sc4c(c3c2=O)CCN(C)C4)CC1";"Ki";"'='";"2.5";"nM";"8.60";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL859777";"Inhibitory activity against human recombinant 5HT1B receptor co-expressed with G-protein chimera Gqo5 in HEK293 cells by FLIPR";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141234";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"CHEMBL3307715";""
"CHEMBL199443";"";"None";"460.61";"0";"2.82";"38";"CN1CCc2c(sc3ncn(CCN4CCN(c5cccc6cccnc56)CC4)c(=O)c23)C1";"Ki";"'='";"0.3";"nM";"9.52";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL859777";"Inhibitory activity against human recombinant 5HT1B receptor co-expressed with G-protein chimera Gqo5 in HEK293 cells by FLIPR";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141234";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"CHEMBL3307715";""
"CHEMBL202780";"";"None";"363.57";"0";"4.53";"12b";"CC(C)(CCCN1CC[C@@H]2CCCC[C@H]2C1)S(=O)(=O)c1ccccc1";"Ki";"'>'";"7000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL865591";"Displacement of [3H]5-HT from the cloned human 5-HT1B receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139656";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"CHEMBL3308072";""
"CHEMBL4163428";"";"None";"351.45";"0";"3.09";"24a";"CN1CCN(c2ccc3c(c2)CN(C(=O)OCc2ccccc2)C3)CC1";"Ki";"'='";"1431.0";"nM";"5.84";"";"";"UO_0000065";"16.63";"0.31";"2.75";"16.23";"0";"CHEMBL4153375";"Displacement of [3H]-5-CT from human 5-HT1B receptor expressed in stable HEK cells after 90 mins by microbeta scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4152214";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";""
"CHEMBL361303";"";"None";"351.42";"0";"4.30";"21";"CN1CCC(n2ccc3ccc(NC(=O)c4ccc(F)cc4)cc32)CC1";"Ki";"'='";"260.0";"nM";"6.58";"";"";"UO_0000065";"18.74";"0.35";"2.29";"17.67";"0";"CHEMBL840149";"In vitro binding affinity for human 5-hydroxytryptamine 1B receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137068";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"None";""
"CHEMBL4083252";"";"None";"423.59";"0";"3.80";"31";"COc1ccccc1N1CCN(CCCSc2nnc(-c3ccccc3)n2C)CC1";"Ki";"'='";"2032.0";"nM";"5.69";"";"";"UO_0000065";"13.44";"0.26";"1.89";"12.26";"0";"CHEMBL4397375";"Displacement of [3H]-5-CT from recombinant human 5HT1B receptor stably expressed in HEK cell membranes measured after 90 mins by microbeta scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4396871";"1";"Scientific Literature";"J Med Chem";"2019";"None";""
"CHEMBL338015";"";"None";"504.63";"1";"3.34";"4e";"COc1cccc(N2CCN(C(=O)COc3ccc4cccc(N5CCN(C)CC5)c4c3)CC2)c1OC";"Ki";"'='";"0.44";"nM";"9.36";"";"";"UO_0000065";"18.54";"0.35";"6.02";"16.21";"0";"CHEMBL616431";"Receptor binding affinity for cloned human 5-hydroxytryptamine 1B receptor in Cos-7 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"COS-7";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1130252";"1";"Scientific Literature";"J Med Chem";"1997";"CHEMBL3307648";""
"CHEMBL435949";"";"None";"322.41";"0";"2.89";"5d";"COc1ccccc1N1CCN(Cc2c[nH]c3ncccc23)CC1";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL616527";"Binding affinity to cloned human 5-hydroxytryptamine 1B receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134077";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2001";"None";""
"CHEMBL1242923";"";"None";"407.51";"0";"2.63";"17";"O=C(Cc1ccccc1)NC1CCN(CCCN2C(=O)COc3ccccc32)CC1";"Ki";"'>='";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1248895";"Binding affinity to 5-HT1B receptor by radioligand displacement assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1240489";"1";"Scientific Literature";"J Med Chem";"2010";"None";""
"CHEMBL302263";"";"None";"366.43";"0";"4.89";"27";"CCCN(CCC)C1CCc2ccc3[nH]cc(C(=O)C(F)(F)F)c3c2C1";"Ki";"'='";"279.0";"nM";"6.55";"";"";"UO_0000065";"17.89";"0.34";"1.66";"18.16";"0";"CHEMBL616868";"Binding affinity against 5-hydroxytryptamine 1D receptor beta expressed in CHO-K1 cells, using [3H]5-HT as the radioligand.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1128401";"1";"Scientific Literature";"J Med Chem";"1995";"CHEMBL3307512";""
"CHEMBL330171";"";"None";"501.61";"1";"4.25";"11a";"CCn1ncc(-c2ccc3c(c2)c(C2CCN(CCN4CCNC4=O)CC2)cn3-c2ccc(F)cc2)n1";"Ki";"'='";"208.0";"nM";"6.68";"";"";"UO_0000065";"13.32";"0.25";"2.43";"9.38";"0";"CHEMBL616962";"Ability to displace [3H]5-CT (1.5 nM) from HeLa cells of human 5-hydroxytryptamine 1B receptor";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HeLa";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145103";"1";"Scientific Literature";"J Med Chem";"2003";"CHEMBL3308376";""
"CHEMBL462915";"";"None";"521.73";"2";"5.02";"18";"Cc1ccc2c(OCCN3CCC(Cc4cccc(C5CCN(S(C)(=O)=O)CC5)c4)CC3)cccc2n1";"Ki";"'='";"79.43";"nM";"7.10";"";"";"UO_0000065";"13.61";"0.26";"2.08";"11.32";"0";"CHEMBL1035841";"Displacement of [3H]5HT from human 5HT1B receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154538";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3308072";""
"CHEMBL495160";"";"None";"418.54";"0";"3.70";"7";"CC(=O)Nc1ccc(CN2CCN(CCOc3cccc4nc(C)ccc34)CC2)cc1";"Ki";"'='";"1258.93";"nM";"5.90";"";"";"UO_0000065";"14.10";"0.26";"2.20";"10.23";"0";"CHEMBL954041";"Displacement of [3H]5HT from human recombinant 5HT1B receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1150291";"1";"Scientific Literature";"J Med Chem";"2008";"None";""
"CHEMBL512724";"";"None";"402.50";"0";"3.24";"5";"Cc1ccc2c(N3CCN(CCc4ccc5c(c4)OCC(=O)N5)CC3)cccc2n1";"Ki";"'='";"31.62";"nM";"7.50";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL975276";"Antagonist activity at human 5HT1B assessed as GTPgammaS binding by scintillation proximity assay in presence of 5-HT";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153978";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"None";""
"CHEMBL515472";"";"None";"405.49";"0";"4.17";"56, (R)-MH.MZ";"COc1c(OCCF)cccc1[C@H](O)C1CCN(CCc2ccc(F)cc2)CC1";"Ki";"'='";"884.0";"nM";"6.05";"";"";"UO_0000065";"14.93";"0.29";"1.88";"14.44";"0";"CHEMBL961023";"Inhibition of human cloned 5HT1B receptor by competitive binding experiment";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153452";"1";"Scientific Literature";"Bioorg Med Chem";"2009";"None";""
"CHEMBL495213";"";"None";"481.66";"1";"5.03";"20";"Cc1ccc2c(OCCN3CCC(Cc4cccc(NS(=O)(=O)C(C)C)c4)CC3)cccc2n1";"Ki";"'='";"1.259";"nM";"8.90";"";"";"UO_0000065";"18.48";"0.36";"3.87";"12.44";"0";"CHEMBL954041";"Displacement of [3H]5HT from human recombinant 5HT1B receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1150291";"1";"Scientific Literature";"J Med Chem";"2008";"None";""
"CHEMBL520129";"";"None";"434.52";"0";"3.36";"7b";"O=C(Nc1ccc2cnn(S(=O)(=O)c3cccc4ccccc34)c2c1)C1CCCNC1";"Ki";"'='";"1800.0";"nM";"5.75";"";"";"UO_0000065";"13.22";"0.25";"2.38";"6.17";"0";"CHEMBL1010580";"Binding affinity to 5HT1b receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138452";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"None";""
"CHEMBL325131";"";"None";"525.61";"0";"2.80";"4e";"COc1ccc(NC(=O)N2CCN(c3ccccc3)CC2)cc1N1CCN(C)CC1.O=C(O)/C=C/C(=O)O";"Ki";"'='";"18.0";"nM";"7.75";"";"";"UO_0000065";"18.91";"0.35";"4.94";"15.10";"0";"CHEMBL616433";"Affinity for 5-hydroxytryptamine 1B receptor subtype";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1150041";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1997";"None";""
"CHEMBL195927";"";"None";"438.57";"0";"3.31";"11";"COc1ccccc1N1CCC(C(=O)Nc2ccc(OC)c(N3CCN(C)CC3)c2)CC1";"Ki";"'='";"9.68";"nM";"8.01";"";"";"UO_0000065";"18.27";"0.34";"4.70";"13.99";"0";"CHEMBL884811";"In vitro binding affinity towards cloned human 5-HT1B receptor using [3H]5-carboximidotryptamine as radioligand";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143467";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";""
"CHEMBL602875";"";"None";"466.58";"0";"2.62";"1a";"COc1cc2c(c(N3CCN(C)CC3)c1)O[C@@H](C(=O)Nc1ccc(N3CCOCC3)cc1)CC2";"Ki";"'='";"12.3";"nM";"7.91";"";"";"UO_0000065";"16.95";"0.32";"5.29";"11.89";"0";"CHEMBL1070285";"Binding affinity to 5HT1B receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156870";"1";"Scientific Literature";"J Med Chem";"2010";"CHEMBL3308072";""
"CHEMBL4211311";"";"None";"219.31";"0";"2.81";"16";"Oc1ccccc1C1=N[C@@H]2CCC[C@@H]2S1";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4192990";"Displacement of [3H]5-CT from human 5-HT1B receptor expressed in HEK cells after 90 mins by microbeta scintillation counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4190286";"1";"Scientific Literature";"J Nat Prod";"2017";"None";""
